"MacroTrends Data Download"
"JNJ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1999-06-16,25.5905,25.7499,25.2943,25.4005,3443000
1999-06-17,25.1909,25.8197,25.1210,25.6967,2632000
1999-06-18,25.6604,25.8365,25.2943,25.3642,4965600
1999-06-21,25.3642,25.3642,25.1014,25.1713,2355800
1999-06-22,25.2607,25.5402,25.1909,25.3809,4191400
1999-06-23,25.1909,25.3110,25.0316,25.2943,2242400
1999-06-24,25.2943,25.6967,25.2775,25.5905,3469800
1999-06-25,25.6101,25.7834,25.2775,25.3306,3521600
1999-06-28,25.2775,25.5905,25.2775,25.4005,2660400
1999-06-29,25.4173,26.2725,25.4005,26.2725,4103200
1999-06-30,26.2725,27.3905,25.9399,27.3905,5586400
1999-07-01,27.2172,27.2507,26.7980,27.2340,3785800
1999-07-02,27.2340,27.3374,27.0942,27.2340,1926400
1999-07-06,26.9712,27.4771,26.7980,27.0775,3468200
1999-07-07,27.1473,27.4967,27.0411,27.3569,2968600
1999-07-08,27.0775,27.1641,26.7449,26.7449,3900200
1999-07-09,26.7616,26.9545,26.6386,26.8483,1967600
1999-07-12,27.0579,27.2507,26.9712,27.2340,2433200
1999-07-13,27.1278,27.3905,26.8315,27.0411,3125400
1999-07-14,27.0411,27.0579,26.6386,26.8678,2537000
1999-07-15,26.8846,27.2675,26.6918,27.0411,3953400
1999-07-16,27.0579,27.2507,26.7784,27.2507,3736000
1999-07-19,27.2507,27.3206,26.5352,26.8147,3358600
1999-07-20,26.8315,27.0411,26.6582,26.9545,6824200
1999-07-21,26.7980,27.2340,26.5520,27.2340,9392600
1999-07-22,27.3374,27.8097,27.2675,27.4967,10694200
1999-07-23,27.5666,27.5833,27.1110,27.3374,3332000
1999-07-26,27.2675,27.3206,27.0579,27.1809,3700800
1999-07-27,27.3737,27.3737,26.9545,27.0411,3130800
1999-07-28,26.8315,26.9014,26.6582,26.7616,2989000
1999-07-29,26.2390,26.3955,25.8896,26.0629,5102400
1999-07-30,26.0797,26.0992,25.4508,25.4508,3481800
1999-08-02,25.6967,25.9762,25.5738,25.6967,3559800
1999-08-03,26.2390,26.5520,26.0098,26.3256,4045200
1999-08-04,26.2557,26.2725,25.6436,25.7135,4615400
1999-08-05,25.6604,25.6800,25.3110,25.3809,3464600
1999-08-06,25.2943,25.9762,25.2412,25.6967,3549000
1999-08-09,25.7303,26.1160,25.7303,26.0098,3652800
1999-08-10,26.2725,26.2725,25.4871,25.7834,4966600
1999-08-11,25.7834,26.0797,25.7499,25.8533,4165000
1999-08-12,25.8365,26.5688,25.8197,26.4821,5449800
1999-08-13,26.8050,27.2759,26.7517,27.2759,5807000
1999-08-16,27.1722,27.3460,26.9451,27.3460,4790800
1999-08-17,27.4693,27.5926,27.2591,27.5562,4234400
1999-08-18,27.4861,27.5562,26.9620,26.9620,4398600
1999-08-19,26.9087,26.9087,26.5247,26.8554,4544000
1999-08-20,26.8554,27.7860,26.8218,27.6459,5636600
1999-08-23,27.8897,28.4223,27.8729,28.3943,7515600
1999-08-24,28.3663,28.9829,28.2261,28.9269,6113000
1999-08-25,28.8428,29.6837,28.8428,29.6556,5979000
1999-08-26,29.5435,29.5435,29.0390,29.2632,4460600
1999-08-27,29.0109,29.1231,28.6185,28.6466,4623000
1999-08-30,28.6746,28.8428,28.4223,28.7026,3741400
1999-08-31,28.7867,29.2632,28.6185,28.6746,4575400
1999-09-01,28.6746,28.7026,28.2822,28.4503,3700000
1999-09-02,27.9963,28.1140,27.9066,28.0299,4965400
1999-09-03,28.1700,28.7026,28.1700,28.4223,4560800
1999-09-07,28.4784,28.7587,28.4223,28.5344,4597200
1999-09-08,28.2822,28.5064,28.0579,28.1700,3796400
1999-09-09,27.9963,28.3943,27.9262,28.2541,4480200
1999-09-10,28.3382,28.3943,27.8897,27.8897,3167600
1999-09-13,27.7496,28.1140,27.7496,27.8365,3101600
1999-09-14,27.6963,27.7860,27.3824,27.4525,3596400
1999-09-15,27.7328,27.8197,27.2254,27.2423,4480200
1999-09-16,27.1890,27.2759,26.6985,26.8386,5082600
1999-09-17,27.1021,27.1021,26.9087,26.9255,6188600
1999-09-20,27.0853,27.2058,27.0320,27.0489,3330200
1999-09-21,26.9087,26.9255,26.3145,26.3481,5352600
1999-09-22,26.4546,26.4546,26.0846,26.1379,6095800
1999-09-23,26.2780,26.2780,25.5436,25.5436,6441000
1999-09-24,25.5240,25.6474,25.2269,25.2269,6549600
1999-09-27,25.5773,25.9809,25.5240,25.7875,5911400
1999-09-28,25.7539,25.8408,25.2437,25.6474,5437200
1999-09-29,25.7875,26.1379,25.6642,25.7006,4705400
1999-09-30,25.7539,26.1379,25.7343,25.7539,6299800
1999-10-01,25.8239,26.4014,25.8239,26.3481,6642200
1999-10-04,26.4714,26.6284,26.3649,26.4883,4204400
1999-10-05,26.5051,26.6116,26.0342,26.4014,6028200
1999-10-06,26.3845,26.8919,26.3649,26.5583,6927400
1999-10-07,26.6452,26.7349,26.4014,26.4182,4727800
1999-10-08,26.7153,27.7496,26.5751,27.6795,8068400
1999-10-11,27.6095,27.8561,27.4861,27.5758,4112000
1999-10-12,27.5226,27.5226,27.0320,27.1189,4614200
1999-10-13,27.1357,27.3460,26.6284,26.7153,5107800
1999-10-14,26.6452,27.0152,26.3481,26.5247,4593600
1999-10-15,26.4883,26.5415,26.0678,26.1547,4642800
1999-10-18,26.2948,26.5948,26.0678,26.4883,4902600
1999-10-19,27.3123,28.0299,27.2058,27.9598,8093600
1999-10-20,28.0299,28.8147,27.8897,28.7306,9148200
1999-10-21,28.7306,29.5996,28.5064,29.3753,9800800
1999-10-22,29.4314,29.5715,29.1791,29.3753,5168800
1999-10-25,29.1511,29.5435,28.8708,29.5155,4697600
1999-10-26,29.4034,29.7397,29.2912,29.5155,7080400
1999-10-27,29.4875,29.4875,28.9549,29.2352,4731600
1999-10-28,29.5155,29.7117,29.1511,29.1511,7126800
1999-10-29,29.4034,29.8238,29.2912,29.3753,6165600
1999-11-01,29.5155,29.9079,29.4314,29.4594,5704200
1999-11-02,29.4594,29.7397,28.6746,28.7306,7382600
1999-11-03,29.1511,29.4594,29.0109,29.2352,4997600
1999-11-04,29.4314,29.7117,29.4034,29.5155,6366200
1999-11-05,29.7117,29.9079,29.5155,29.5715,6885200
1999-11-08,29.5996,29.6837,29.1231,29.2632,4483600
1999-11-09,29.5435,29.5435,28.9549,29.0390,4212800
1999-11-10,28.7306,29.0109,28.6746,28.8708,5378200
1999-11-11,28.8988,29.1511,28.8428,29.0950,2776800
1999-11-12,29.2297,29.3140,28.7519,29.1735,2993400
1999-11-15,29.1735,29.2016,28.8363,29.0892,3223000
1999-11-16,29.3140,29.8199,29.2578,29.8199,5880000
1999-11-17,29.7637,30.0448,29.6232,29.6794,4914400
1999-11-18,29.4827,29.5108,29.1173,29.3422,3466400
1999-11-19,29.3422,29.5670,29.1735,29.5670,3063000
1999-11-22,29.5389,29.7356,29.3422,29.5951,3289000
1999-11-23,29.4827,29.4827,29.0892,29.2297,4211200
1999-11-24,29.1173,29.4827,29.1173,29.4546,3602400
1999-11-26,29.5108,29.5389,29.0049,29.0049,1342400
1999-11-29,28.9487,29.5951,28.6114,29.5389,4076800
1999-11-30,29.3140,29.4265,29.1173,29.1735,3461000
1999-12-01,29.0330,29.0611,28.4147,28.8081,4585200
1999-12-02,28.4428,28.4709,27.8245,28.1336,6534000
1999-12-03,27.8245,27.9481,27.0178,27.3326,12721000
1999-12-06,26.9813,27.5265,26.8576,27.2089,6746000
1999-12-07,27.2455,27.3157,26.1550,26.2449,10920000
1999-12-08,26.0847,26.2253,25.3652,25.6350,9942000
1999-12-09,25.8571,26.5962,25.7868,26.2084,8671800
1999-12-10,26.7002,26.7368,26.2084,26.5260,5850000
1999-12-13,26.5962,26.6468,25.8739,26.1887,5427400
1999-12-14,25.9273,26.8942,25.8571,26.4726,5774400
1999-12-15,26.4557,26.7536,26.2787,26.6075,6043400
1999-12-16,26.8942,26.9110,26.2618,26.5962,6477000
1999-12-17,26.7171,26.8239,25.9639,26.6665,14592000
1999-12-20,26.4023,26.4192,25.4186,25.8514,6371000
1999-12-21,25.7531,25.7699,25.3315,25.5760,5811600
1999-12-22,25.5423,26.0679,25.5226,25.7334,5782400
1999-12-23,26.0341,26.9476,25.8571,26.8576,5807200
1999-12-27,26.8239,27.4731,26.6300,27.4731,4162400
1999-12-28,27.4731,27.4731,26.5260,26.8239,3413400
1999-12-29,27.0347,27.0347,25.9273,25.9807,3116000
1999-12-30,26.1381,26.5597,26.1381,26.2787,2447800
1999-12-31,26.2787,26.5260,26.1747,26.2084,1371200
2000-01-03,26.1747,26.3489,25.7699,25.9105,4642400
2000-01-04,25.6126,25.7334,24.9436,24.9605,7822200
2000-01-05,24.9605,25.5226,24.8565,25.3484,8229600
2000-01-06,25.3821,26.4023,25.3315,26.0145,5356400
2000-01-07,26.4557,27.2455,26.3152,27.1218,9863800
2000-01-10,27.1752,27.2455,26.4360,26.4360,4928600
2000-01-11,26.1381,26.6834,26.1213,26.4360,6153000
2000-01-12,26.3855,26.7171,26.1915,26.2787,5163200
2000-01-13,26.4023,26.9813,26.1550,26.2449,4659200
2000-01-14,26.4023,26.5260,26.0847,26.3321,5404800
2000-01-18,25.8571,26.1550,25.5929,25.6631,4870000
2000-01-19,25.5760,25.8739,25.4720,25.7531,5507400
2000-01-20,25.9273,25.9442,25.3118,25.8402,4823400
2000-01-21,25.7868,25.7868,25.1910,25.2612,8538000
2000-01-24,25.3315,25.3484,23.4850,23.5215,11304200
2000-01-25,23.5749,24.4349,23.4850,23.9599,12956800
2000-01-26,24.2410,24.4181,23.3444,23.4681,9491400
2000-01-27,23.5384,23.5918,22.6249,22.6249,12406600
2000-01-28,22.7317,23.9431,22.7317,23.7492,12340000
2000-01-31,23.9431,24.3815,23.2742,24.1876,9055200
2000-02-01,24.0133,24.0302,23.7154,23.8363,6079200
2000-02-02,24.0302,24.2579,23.8728,23.9599,5791600
2000-02-03,23.8897,23.8897,23.0128,23.4147,10237200
2000-02-04,23.0831,23.5046,22.9931,23.0831,6906000
2000-02-07,22.9229,23.0465,22.7655,22.8891,5822000
2000-02-08,23.1702,23.3276,22.8357,23.0634,6125400
2000-02-09,23.0634,23.0831,22.3973,22.4844,12422600
2000-02-10,22.4310,22.5912,21.7818,21.9223,11344800
2000-02-11,21.9310,22.1257,21.4205,21.8436,10233200
2000-02-14,21.7026,22.0721,21.6320,21.8972,7373000
2000-02-15,21.9141,22.6362,21.8605,22.4783,9863400
2000-02-16,22.6362,22.7434,22.2667,22.5121,9247200
2000-02-17,22.8309,22.8844,22.2131,22.3372,5774400
2000-02-18,22.1426,22.2667,21.6856,21.8436,8246200
2000-02-22,22.0016,22.3006,21.6490,22.1793,7307400
2000-02-23,22.0382,22.0890,21.4741,21.4741,8293200
2000-02-24,21.1553,21.2259,20.3091,20.8028,18512800
2000-02-25,20.4671,20.4868,19.8324,20.3091,13221400
2000-02-28,20.3091,20.5743,19.7619,20.5207,13537800
2000-02-29,20.6617,20.7153,20.0976,20.3091,10183200
2000-03-01,20.3797,20.6984,20.0440,20.6984,9397200
2000-03-02,20.5912,21.1384,20.4868,20.7858,6793000
2000-03-03,20.9438,20.9438,20.3797,20.7322,5794600
2000-03-06,20.5743,20.5743,19.8155,19.8860,7631400
2000-03-07,19.8860,19.8860,18.6534,19.3219,16526400
2000-03-08,19.0934,20.2386,18.9693,20.0271,12836800
2000-03-09,20.0271,20.5912,19.7281,20.5038,9665400
2000-03-10,20.5038,20.8028,19.7111,19.9932,8722200
2000-03-13,19.6406,20.1850,19.5504,19.7450,5762600
2000-03-14,20.2555,21.0510,20.2386,20.5207,10342200
2000-03-15,20.3797,22.0552,20.2555,21.7026,12020200
2000-03-16,22.5319,22.7067,22.2667,22.5121,15359000
2000-03-17,22.3711,22.5488,22.0552,22.4416,11004200
2000-03-20,22.4783,22.5488,22.1595,22.3711,6755200
2000-03-21,22.0382,22.8478,22.0382,22.6362,8027600
2000-03-22,22.8139,23.2004,22.4783,23.2004,9983000
2000-03-23,22.9183,23.1129,22.5488,22.5657,10390000
2000-03-24,20.5912,20.8733,19.7986,20.3797,38763600
2000-03-27,20.0271,20.0976,19.3586,19.6745,22607600
2000-03-28,19.5870,20.3091,19.5701,20.3091,18375600
2000-03-29,19.7619,20.3458,19.7619,20.0440,14696000
2000-03-30,19.9030,20.2048,19.8324,19.9565,10338200
2000-03-31,20.0271,20.0637,19.7619,19.8155,8013400
2000-04-03,19.9227,20.5207,19.7450,20.3797,11106800
2000-04-04,20.6448,21.6490,20.6081,21.5785,22024200
2000-04-05,21.4374,21.8605,21.0848,21.8605,14044800
2000-04-06,21.7900,21.8069,20.9607,21.1215,8297000
2000-04-07,21.5079,21.5446,20.8197,20.8902,6315000
2000-04-10,21.1018,21.5785,21.0679,21.4374,8393600
2000-04-11,21.4374,22.1087,21.3331,22.0721,8903800
2000-04-12,21.9141,22.3908,21.4543,21.7195,7528200
2000-04-13,21.4543,21.7026,21.0848,21.5079,7071400
2000-04-14,21.1920,21.3331,20.4671,20.6786,8469200
2000-04-17,21.3331,22.0016,21.2964,21.8605,11978200
2000-04-18,22.5657,23.1298,22.3542,22.9888,14995000
2000-04-19,22.9888,23.3076,22.7603,23.2004,7797600
2000-04-20,23.1665,23.3950,22.9183,23.0255,5635400
2000-04-24,22.9888,23.8181,22.9888,23.6601,7205600
2000-04-25,23.6065,23.8181,23.3076,23.7814,5635600
2000-04-26,23.7109,23.7109,23.1298,23.3414,5480000
2000-04-27,23.2004,23.5191,23.0763,23.4119,4756600
2000-04-28,23.3414,23.4119,23.1129,23.2709,5149400
2000-05-01,23.2004,23.8181,23.0960,23.3245,5819600
2000-05-02,23.1665,23.8519,23.1468,23.7476,5156800
2000-05-03,23.7307,23.9591,23.4119,23.4824,5079000
2000-05-04,23.4119,23.7109,23.2173,23.4288,3048800
2000-05-05,23.4655,23.7645,23.3245,23.6940,4241200
2000-05-08,23.9591,24.7518,23.7307,24.7518,9178800
2000-05-09,24.6812,24.9464,24.4697,24.5402,8159000
2000-05-10,24.5402,24.5402,24.0127,24.1171,8313000
2000-05-11,24.3653,24.5233,24.2243,24.2751,4636200
2000-05-12,24.2948,24.3117,23.8886,24.1171,4074200
2000-05-15,24.0466,24.5402,24.0127,24.3286,4477200
2000-05-16,24.3992,24.6643,24.3286,24.6276,5165400
2000-05-17,24.5571,24.7348,24.1538,24.5571,3507200
2000-05-18,24.5064,25.1043,24.4866,24.9633,6088800
2000-05-19,25.1411,25.3732,24.5947,25.1241,7074000
2000-05-22,25.3732,25.3902,24.1163,24.5947,6134800
2000-05-23,24.8778,24.9656,24.3824,24.6287,5611000
2000-05-24,24.8240,25.4780,24.6995,25.4610,8214400
2000-05-25,25.2656,25.3364,24.8240,25.2826,4528000
2000-05-26,25.3364,25.4242,24.8778,24.9486,3095200
2000-05-30,24.9656,25.1779,24.6655,25.1779,4214400
2000-05-31,25.2486,25.3364,24.9825,25.3364,4391200
2000-06-01,25.2656,25.3364,24.6995,24.8240,5231800
2000-06-02,24.7702,24.7702,23.3548,23.7794,9351400
2000-06-05,23.6379,24.1333,23.3718,23.7794,5316600
2000-06-06,23.6379,23.9917,23.4963,23.8162,3196600
2000-06-07,24.0795,24.1871,23.6917,23.6917,4098200
2000-06-08,23.6917,24.0455,23.4624,24.0285,3685400
2000-06-09,24.0625,24.7702,24.0087,24.3824,4105200
2000-06-12,24.5579,24.7363,23.9748,23.9974,3798200
2000-06-13,24.2748,25.0533,24.2210,24.9118,5396600
2000-06-14,25.3024,25.4440,25.0901,25.4072,5490200
2000-06-15,25.4780,25.7610,25.3194,25.6563,7969600
2000-06-16,25.4949,25.6025,25.3024,25.3534,7343400
2000-06-19,25.4072,25.5657,25.2118,25.5317,3564800
2000-06-20,25.5855,25.6025,24.9288,25.0703,4356400
2000-06-21,25.1241,25.6025,25.1241,25.4440,5109200
2000-06-22,25.4072,25.4072,24.9825,25.0703,3988600
2000-06-23,25.1411,25.4610,25.1071,25.4072,3838000
2000-06-26,26.1517,27.0349,26.0611,27.0349,15784200
2000-06-27,26.9812,27.7964,26.9642,27.7257,14784000
2000-06-28,27.4596,27.8304,27.4058,27.7653,8783200
2000-06-29,27.7427,28.1333,27.5473,27.9012,8607400
2000-06-30,27.7427,28.8750,27.3010,28.8467,16086600
2000-07-03,28.6768,28.6768,28.2918,28.6202,4770200
2000-07-05,28.5353,28.7052,28.2749,28.5919,7304400
2000-07-06,28.3088,28.4221,28.0795,28.2211,5789800
2000-07-07,28.1673,28.5636,28.1135,28.2381,6498200
2000-07-10,28.5353,28.5636,28.2550,28.3655,4346000
2000-07-11,28.1333,28.4221,28.0257,28.3655,6781800
2000-07-12,28.0965,28.1843,27.7427,27.7596,5671800
2000-07-13,27.6011,27.6181,26.8934,26.9642,7650600
2000-07-14,26.2564,26.2734,25.7780,25.9903,12577600
2000-07-17,26.3272,27.1057,26.1857,26.7066,8803200
2000-07-18,26.7349,27.0180,26.7179,26.8934,8284800
2000-07-19,26.8594,27.0887,26.2564,26.3810,5364600
2000-07-20,26.3980,26.3980,25.9394,26.0102,5939200
2000-07-21,26.0102,26.4518,25.7610,26.1149,7617800
2000-07-24,26.1319,27.0010,26.1319,26.7377,5676000
2000-07-25,26.7688,26.8226,26.2564,26.4688,5873200
2000-07-26,26.4688,26.4688,25.5487,25.5487,7351000
2000-07-27,25.6903,26.3102,25.6563,26.0045,6578800
2000-07-28,26.2932,26.5225,26.0979,26.5141,4837200
2000-07-31,26.5225,26.5933,26.1857,26.3442,6331600
2000-08-01,26.1857,26.8934,26.1517,26.8396,5039800
2000-08-02,26.8764,27.3718,26.6811,27.3180,4974200
2000-08-03,27.2473,27.5671,27.2133,27.4596,5710600
2000-08-04,27.3548,27.3718,26.9812,27.3350,4062600
2000-08-07,27.6011,27.6011,27.1595,27.4199,3811200
2000-08-08,27.3180,27.6011,27.0887,27.3662,4595000
2000-08-09,27.3350,27.5134,26.5056,26.8396,7086200
2000-08-10,27.1057,27.7087,26.9642,27.5756,5738400
2000-08-11,27.6011,27.9918,27.4964,27.6974,4487600
2000-08-14,27.7427,27.8502,27.3350,27.5473,2855600
2000-08-15,27.3888,27.5473,27.1227,27.2020,3292000
2000-08-16,27.4256,27.7964,27.3888,27.7257,3220000
2000-08-17,27.7427,27.7795,27.3350,27.4596,4721000
2000-08-18,27.5507,27.6217,27.0707,27.3860,5476800
2000-08-21,27.5507,27.7637,27.4087,27.5507,3666200
2000-08-22,27.6047,27.8006,27.4967,27.7637,3218400
2000-08-23,27.7467,27.8177,27.1957,27.5337,3434200
2000-08-24,27.1957,27.4257,27.1247,27.3377,3302600
2000-08-25,27.1616,27.3206,26.9287,27.1076,3700000
2000-08-28,26.8406,27.4257,26.7526,26.9116,5160800
2000-08-29,26.6986,26.7526,26.3606,26.4146,3901400
2000-08-30,26.1306,26.3606,25.9175,25.9175,4197600
2000-08-31,26.4515,26.6645,26.0255,26.1192,4702400
2000-09-01,26.2726,26.3975,26.0965,26.3095,3040400
2000-09-05,26.3095,26.5396,25.9346,26.4856,5298200
2000-09-06,26.6986,26.6986,26.4316,26.4856,5614400
2000-09-07,26.5026,26.6645,26.3095,26.5396,2638400
2000-09-08,26.4146,26.8406,26.4146,26.8293,3808400
2000-09-11,26.8946,27.1076,26.8946,26.9855,4095000
2000-09-12,27.3036,27.4485,27.0906,27.4456,3917400
2000-09-13,27.4456,27.7808,27.4257,27.7296,4894200
2000-09-14,27.7098,27.7098,27.2127,27.2496,4159200
2000-09-15,27.1076,27.2496,26.9656,26.9826,6264800
2000-09-18,26.3436,26.6276,26.0965,26.1675,7642800
2000-09-19,26.0766,26.2726,25.9005,26.0766,3938400
2000-09-20,26.0965,26.3436,25.6506,25.8693,5457400
2000-09-21,25.8636,26.8406,25.8636,26.7696,5849600
2000-09-22,27.1247,27.4257,26.8719,27.2326,5515400
2000-09-25,27.2127,27.3916,26.9287,27.2269,3978200
2000-09-26,27.2127,27.3547,26.5736,26.8406,4552200
2000-09-27,26.8236,27.1786,26.5396,27.0082,4307800
2000-09-28,27.0707,27.3916,26.3975,26.5225,6301200
2000-09-29,26.4856,27.0366,26.3436,26.6816,5261600
2000-10-02,26.7526,26.7696,26.2016,26.4686,4207200
2000-10-03,26.4316,26.6447,26.1135,26.2726,4397600
2000-10-04,26.1306,26.6276,25.6506,25.6506,6850000
2000-10-05,25.9885,26.6276,25.8835,26.4316,6472200
2000-10-06,26.3975,26.7355,25.9175,26.2186,4672800
2000-10-09,26.2186,26.4146,25.9175,25.9346,2914000
2000-10-10,26.2385,26.9826,26.0056,26.8776,6103600
2000-10-11,27.0366,27.3377,26.8066,27.2667,7882200
2000-10-12,27.2127,27.6927,26.8776,27.5507,9278600
2000-10-13,27.5876,27.6927,27.1616,27.2127,9105600
2000-10-16,27.2127,27.6388,27.0906,27.5337,5601600
2000-10-17,27.2667,27.6757,27.0906,27.5677,9024200
2000-10-18,27.1247,27.4797,26.7157,26.7696,7048800
2000-10-19,26.2726,26.5736,25.8125,26.0596,10959000
2000-10-20,25.9885,26.3436,25.8636,26.0965,6252000
2000-10-23,26.1306,26.5225,26.0056,26.0056,7210800
2000-10-24,26.0255,26.2555,25.7414,26.0425,6149600
2000-10-25,26.0425,26.9656,26.0056,26.6816,7639600
2000-10-26,26.6276,26.9486,26.4316,26.4515,4969400
2000-10-27,26.3975,26.6447,26.2016,26.3436,3907000
2000-10-30,26.5935,26.8577,26.3606,26.8066,4388000
2000-10-31,26.6645,26.6645,25.9885,26.1675,6975600
2000-11-01,26.1306,26.1845,25.3495,25.8465,9446400
2000-11-02,25.9885,26.0056,25.3324,25.5284,9387600
2000-11-03,25.6335,26.1845,25.3665,26.0425,5832600
2000-11-06,26.1476,26.3975,25.9885,26.1476,5822600
2000-11-07,26.1306,26.3805,25.7755,26.1675,4922600
2000-11-08,26.3975,26.9116,26.3975,26.5396,6136200
2000-11-09,26.5396,26.7867,25.8465,26.5736,5666200
2000-11-10,26.5225,27.1076,26.3805,26.8236,6069600
2000-11-13,26.7526,27.0707,26.2016,26.4316,6359800
2000-11-14,26.3975,26.8776,26.0965,26.8776,5344400
2000-11-15,26.7696,26.9826,26.6276,26.9826,4185600
2000-11-16,26.9826,26.9997,26.5225,26.7526,3592400
2000-11-17,26.9285,27.0878,26.8034,27.0537,5291800
2000-11-20,27.0537,27.5684,27.0537,27.3551,5508000
2000-11-21,27.4433,27.8357,27.2300,27.7987,7234000
2000-11-22,27.3011,27.6566,27.1589,27.4433,5494600
2000-11-24,27.4433,27.4433,26.7323,27.0337,2997800
2000-11-27,27.1248,27.7276,26.8205,27.6935,5477400
2000-11-28,27.8528,28.4671,27.7276,28.4671,11185200
2000-11-29,28.3334,28.6661,28.3334,28.5239,7549200
2000-11-30,28.5239,29.2918,28.3675,28.4386,14928000
2000-12-01,28.2253,28.4386,27.4973,27.7987,10424600
2000-12-04,27.2669,28.4386,27.2669,28.3135,6062400
2000-12-05,28.3675,28.3675,27.7987,28.2964,6261600
2000-12-06,27.7987,28.0831,27.1759,27.3380,8371800
2000-12-07,27.7276,27.8698,27.3551,27.6025,4996400
2000-12-08,27.1958,27.6395,27.1958,27.4091,6373800
2000-12-11,27.3011,27.5855,27.0878,27.1958,5833600
2000-12-12,27.1759,27.8698,27.1589,27.5855,6525000
2000-12-13,27.8698,28.3334,27.7646,28.0661,7535600
2000-12-14,28.0831,28.2794,27.7817,28.2253,7001200
2000-12-15,28.2253,28.4386,28.0291,28.0291,11591600
2000-12-18,28.0291,28.2083,27.6736,28.0291,5875200
2000-12-19,28.0490,28.4216,28.0291,28.2083,4503400
2000-12-20,28.2794,28.9221,28.2623,28.6092,9601800
2000-12-21,28.5239,28.9789,28.4386,28.7230,10899600
2000-12-22,28.8368,29.0074,28.6092,28.8652,6980400
2000-12-26,28.8652,29.2576,28.8311,29.1155,3508000
2000-12-27,28.8652,29.8037,28.8652,29.2918,5949200
2000-12-28,29.3771,30.0027,29.3771,29.8037,6642200
2000-12-29,29.8037,30.1165,29.7184,29.8890,4962200
2001-01-02,29.5762,29.7752,28.8936,29.0074,8855200
2001-01-03,29.2918,29.4908,27.8357,28.0831,11326000
2001-01-04,27.8869,27.9068,27.0537,27.4802,12941200
2001-01-05,27.7106,28.4045,27.2300,27.8357,9277200
2001-01-08,27.6395,28.2964,27.5855,27.7987,5520200
2001-01-09,27.8698,28.1542,27.7106,27.9950,6376600
2001-01-10,28.1372,28.1542,27.1248,27.2669,7524200
2001-01-11,27.3011,27.4262,26.2176,26.2887,8410400
2001-01-12,26.4479,26.9627,26.4479,26.8916,6772800
2001-01-16,26.7863,26.9996,26.6072,26.7863,6100600
2001-01-17,26.7494,26.7693,25.9502,26.0754,7827200
2001-01-18,26.3427,26.9996,26.3228,26.7323,9340000
2001-01-19,26.4138,26.9285,26.3768,26.7693,7885600
2001-01-22,27.0878,27.2840,26.6783,26.8205,7377000
2001-01-23,26.8205,26.9826,26.3057,26.3598,8487200
2001-01-24,26.0754,26.0924,25.7028,25.7540,11063000
2001-01-25,25.7739,26.2517,25.7369,26.0924,7904400
2001-01-26,26.3768,26.5901,26.0924,26.1465,6638000
2001-01-29,26.3057,26.4479,26.0242,26.0498,5201200
2001-01-30,26.1635,26.4479,26.0242,26.0498,5023400
2001-01-31,26.4451,26.5531,25.7967,26.4849,8595200
2001-02-01,26.4849,26.8290,26.4849,26.6953,6213200
2001-02-02,26.8745,27.1902,26.8716,27.0451,6524600
2001-02-05,27.1162,27.2300,26.6498,26.7124,5671400
2001-02-06,26.7124,26.8461,26.5048,26.5674,5153800
2001-02-07,26.7892,27.1162,26.6299,26.9882,5433600
2001-02-08,26.9314,27.1020,26.8034,26.9115,4703000
2001-02-09,27.1873,27.2982,27.0025,27.0110,5800400
2001-02-12,27.4433,27.9409,27.4433,27.8983,8946600
2001-02-13,27.7276,27.8556,27.4433,27.5570,8246000
2001-02-14,27.5570,27.5712,27.0167,27.2015,5760200
2001-02-15,27.2369,27.3082,26.7232,26.8802,8077200
2001-02-16,26.6804,27.0428,26.6062,26.9743,7885800
2001-02-20,26.9943,27.4081,26.9943,27.4024,5354000
2001-02-21,27.6307,27.9217,27.4965,27.6535,5606800
2001-02-22,27.6563,27.8618,27.1370,27.5422,5585800
2001-02-23,27.1655,27.3367,26.9972,27.2483,5547200
2001-02-26,27.2540,27.3881,26.9087,27.3225,5122800
2001-02-27,27.3225,27.5222,27.2226,27.3795,4426600
2001-02-28,27.4366,27.9417,27.4223,27.7733,6912800
2001-03-01,27.9074,28.3783,27.9046,28.2727,10275800
2001-03-02,28.3355,28.4924,27.7933,28.2927,6963400
2001-03-05,28.0359,28.1785,27.7790,28.1015,4280400
2001-03-06,28.0359,28.0359,27.5222,27.6221,6046000
2001-03-07,27.6221,27.6221,26.8802,27.0514,6952600
2001-03-08,27.0514,27.9645,26.9515,27.9274,7897400
2001-03-09,27.9645,28.0359,27.2283,27.5936,8291600
2001-03-12,27.5936,27.6792,26.9801,27.0942,6746200
2001-03-13,27.0799,27.0828,26.3922,26.8659,9966800
2001-03-14,26.7946,26.8431,26.2752,26.6091,6944400
